OP_UNIQUE_CARRIER,ORIGIN,DEST,CANCELLED,DISTANCE_GROUP
B6,EWR,FLL,1.00,5
B6,EWR,PBI,1.00,5
B6,EWR,PBI,1.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,EWR,BOS,0.00,1
B6,MCO,EWR,0.00,4
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,FLL,EWR,0.00,5
B6,MCO,EWR,0.00,4
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,TPA,0.00,4
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,FLL,EWR,0.00,5
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,EWR,RSW,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,EWR,SJU,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,SJU,EWR,0.00,7
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,RSW,0.00,5
B6,RSW,EWR,0.00,5
B6,RSW,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,PBI,EWR,0.00,5
B6,EWR,TPA,0.00,4
B6,EWR,TPA,0.00,4
B6,EWR,TPA,0.00,4
B6,EWR,TPA,0.00,4
B6,EWR,TPA,0.00,4
B6,EWR,TPA,0.00,4
B6,EWR,TPA,0.00,4
B6,EWR,TPA,0.00,4
B6,EWR,TPA,0.00,4
B6,EWR,TPA,0.00,4
B6,EWR,TPA,0.00,4
B6,EWR,TPA,0.00,4
B6,EWR,TPA,0.00,4
B6,EWR,TPA,0.00,4
B6,EWR,TPA,0.00,4
B6,EWR,TPA,0.00,4
B6,EWR,TPA,0.00,4
B6,EWR,TPA,0.00,4
B6,TPA,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,TPA,EWR,0.00,4
B6,TPA,EWR,0.00,4
B6,TPA,EWR,0.00,4
B6,TPA,EWR,0.00,4
B6,TPA,EWR,0.00,4
B6,TPA,EWR,0.00,4
B6,TPA,EWR,0.00,4
B6,TPA,EWR,0.00,4
B6,TPA,EWR,0.00,4
B6,TPA,EWR,0.00,4
B6,TPA,EWR,0.00,4
B6,TPA,EWR,0.00,4
B6,TPA,EWR,0.00,4
B6,TPA,EWR,0.00,4
B6,TPA,EWR,0.00,4
B6,TPA,EWR,0.00,4
B6,TPA,EWR,0.00,4
B6,EWR,FLL,0.00,5
B6,FLL,EWR,0.00,5
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,BOS,EWR,0.00,1
B6,BOS,EWR,0.00,1
B6,BOS,EWR,0.00,1
B6,BOS,EWR,0.00,1
B6,BOS,EWR,0.00,1
B6,BOS,EWR,0.00,1
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,MCO,0.00,4
B6,EWR,BOS,0.00,1
B6,EWR,BOS,0.00,1
B6,EWR,BOS,0.00,1
B6,EWR,BOS,0.00,1
B6,EWR,BOS,0.00,1
B6,EWR,BOS,0.00,1
B6,EWR,BOS,0.00,1
B6,BOS,EWR,0.00,1
B6,BOS,EWR,0.00,1
B6,BOS,EWR,0.00,1
B6,BOS,EWR,0.00,1
B6,BOS,EWR,0.00,1
B6,EWR,BOS,0.00,1
B6,EWR,BOS,0.00,1
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,FLL,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,EWR,PBI,0.00,5
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,MCO,EWR,0.00,4
B6,EWR,FLL,1.00,5
B6,EWR,TPA,1.00,4
B6,TPA,EWR,1.00,4
B6,EWR,SJU,1.00,7
B6,SJU,EWR,1.00,7
B6,EWR,RSW,1.00,5
B6,RSW,EWR,1.00,5
B6,PBI,EWR,1.00,5
B6,EWR,SJU,1.00,7
B6,EWR,MCO,1.00,4
B6,MCO,EWR,1.00,4
B6,FLL,EWR,1.00,5
B6,EWR,FLL,1.00,5
B6,FLL,EWR,1.00,5
B6,SJU,EWR,1.00,7
B6,EWR,PBI,1.00,5
B6,BOS,EWR,1.00,1
B6,FLL,EWR,1.00,5
B6,EWR,FLL,1.00,5
B6,EWR,BOS,1.00,1
B6,FLL,EWR,1.00,5
B6,PBI,EWR,1.00,5
B6,EWR,PBI,1.00,5
B6,EWR,FLL,1.00,5
B6,EWR,MCO,1.00,4
B6,EWR,TPA,1.00,4
B6,TPA,EWR,1.00,4
B6,SJU,EWR,1.00,7
B6,EWR,SJU,1.00,7
B6,EWR,RSW,1.00,5
B6,RSW,EWR,1.00,5
B6,EWR,SJU,1.00,7
B6,MCO,EWR,1.00,4
B6,EWR,BOS,1.00,1
B6,BOS,EWR,1.00,1
B6,FLL,EWR,1.00,5
B6,EWR,FLL,1.00,5
B6,SJU,EWR,1.00,7
B6,EWR,RSW,1.00,5
B6,RSW,EWR,1.00,5
B6,EWR,TPA,1.00,4
B6,TPA,EWR,1.00,4
B6,EWR,SJU,1.00,7
B6,MCO,EWR,1.00,4
B6,EWR,FLL,1.00,5
B6,FLL,EWR,1.00,5
B6,PBI,EWR,1.00,5
B6,EWR,MCO,1.00,4
B6,EWR,PBI,1.00,5
B6,BOS,EWR,1.00,1
B6,EWR,FLL,1.00,5
B6,EWR,BOS,1.00,1
DL,EWR,DTW,0.00,2
DL,EWR,DTW,0.00,2
DL,ATL,EWR,1.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,EWR,ATL,0.00,3
DL,EWR,ATL,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,ATL,EWR,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,1.00,3
DL,DTW,EWR,1.00,2
DL,EWR,DTW,0.00,2
DL,EWR,ATL,1.00,3
DL,EWR,ATL,1.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,1.00,2
DL,ATL,EWR,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,DTW,EWR,1.00,2
DL,EWR,DTW,0.00,2
DL,EWR,ATL,0.00,3
DL,EWR,ATL,1.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,1.00,2
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,ATL,EWR,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,EWR,ATL,0.00,3
DL,EWR,ATL,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,ATL,EWR,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,DTW,EWR,1.00,2
DL,EWR,DTW,1.00,2
DL,EWR,ATL,0.00,3
DL,EWR,ATL,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,ATL,EWR,0.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,ATL,EWR,0.00,3
DL,DTW,EWR,1.00,2
DL,EWR,DTW,1.00,2
DL,EWR,ATL,0.00,3
DL,EWR,ATL,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,ATL,EWR,0.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,ATL,EWR,0.00,3
DL,DTW,EWR,1.00,2
DL,EWR,DTW,1.00,2
DL,EWR,ATL,0.00,3
DL,EWR,ATL,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,ATL,EWR,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,EWR,ATL,0.00,3
DL,EWR,DTW,0.00,2
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,EWR,ATL,0.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,EWR,ATL,1.00,3
DL,MSP,EWR,1.00,5
DL,EWR,MSP,1.00,5
DL,MSP,EWR,1.00,5
DL,DTW,EWR,0.00,2
DL,SLC,EWR,0.00,8
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,EWR,SLC,0.00,8
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,EWR,MSP,1.00,5
DL,MSP,EWR,0.00,5
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,DTW,EWR,1.00,2
DL,DTW,EWR,1.00,2
DL,EWR,DTW,1.00,2
DL,EWR,SLC,1.00,8
DL,SLC,EWR,1.00,8
DL,EWR,ATL,1.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,1.00,2
DL,ATL,EWR,1.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,DTW,EWR,0.00,2
DL,DTW,EWR,1.00,2
DL,EWR,DTW,1.00,2
DL,EWR,ATL,1.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,EWR,DTW,0.00,2
DL,ATL,EWR,0.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,DTW,EWR,0.00,2
DL,DTW,EWR,1.00,2
DL,EWR,DTW,1.00,2
DL,EWR,ATL,1.00,3
DL,EWR,ATL,0.00,3
DL,DTW,EWR,1.00,2
DL,EWR,DTW,0.00,2
DL,EWR,DTW,1.00,2
DL,ATL,EWR,1.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,DTW,EWR,0.00,2
DL,DTW,EWR,1.00,2
DL,EWR,DTW,1.00,2
DL,EWR,ATL,1.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,DTW,EWR,1.00,2
DL,EWR,DTW,0.00,2
DL,EWR,DTW,1.00,2
DL,ATL,EWR,1.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,1.00,3
DL,DTW,EWR,0.00,2
DL,DTW,EWR,1.00,2
DL,EWR,DTW,0.00,2
DL,EWR,ATL,1.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,EWR,DTW,1.00,2
DL,ATL,EWR,1.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,DTW,EWR,0.00,2
DL,DTW,EWR,1.00,2
DL,EWR,DTW,1.00,2
DL,EWR,SLC,1.00,8
DL,SLC,EWR,1.00,8
DL,EWR,ATL,1.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,0.00,3
DL,DTW,EWR,0.00,2
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,EWR,ATL,0.00,3
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,1.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,ATL,EWR,0.00,3
DL,EWR,ATL,0.00,3
DL,DTW,EWR,0.00,2
DL,EWR,DTW,0.00,2
DL,ATL,EWR,1.00,3
DL,EWR,ATL,1.00,3
DL,EWR,SLC,1.00,8
DL,SLC,EWR,1.00,8
DL,EWR,SLC,1.00,8
DL,SLC,EWR,1.00,8
DL,EWR,SLC,1.00,8
DL,SLC,EWR,1.00,8
DL,EWR,SLC,1.00,8
DL,SLC,EWR,1.00,8
DL,ATL,EWR,1.00,3
EV,BTV,EWR,1.00,2
EV,BTV,EWR,0.00,2
EV,BTV,EWR,1.00,2
EV,BTV,EWR,0.00,2
EV,BTV,EWR,0.00,2
EV,BTV,EWR,1.00,2
EV,BTV,EWR,1.00,2
EV,BTV,EWR,1.00,2
EV,RIC,EWR,1.00,2
EV,RIC,EWR,0.00,2
EV,RIC,EWR,0.00,2
EV,RIC,EWR,0.00,2
EV,RIC,EWR,0.00,2
EV,RIC,EWR,1.00,2
EV,RIC,EWR,1.00,2
EV,RIC,EWR,1.00,2
EV,EWR,CHS,0.00,3
EV,EWR,CHS,0.00,3
EV,EWR,CHS,0.00,3
EV,EWR,CHS,0.00,3
EV,EWR,CHS,1.00,3
EV,EWR,CHS,1.00,3
EV,EWR,CHS,1.00,3
EV,EWR,CHS,1.00,3
EV,EWR,CHS,1.00,3
EV,EWR,CHS,1.00,3
EV,EWR,CHS,1.00,3
EV,EWR,CHS,1.00,3
EV,STL,EWR,0.00,4
EV,STL,EWR,0.00,4
EV,STL,EWR,0.00,4
EV,STL,EWR,0.00,4
EV,STL,EWR,0.00,4
EV,STL,EWR,1.00,4
EV,STL,EWR,1.00,4
EV,EWR,BNA,0.00,3
EV,EWR,BNA,0.00,3
EV,EWR,BNA,0.00,3
EV,EWR,BNA,0.00,3
EV,EWR,BNA,1.00,3
EV,EWR,BNA,1.00,3
EV,EWR,BNA,1.00,3
EV,EWR,BNA,1.00,3
EV,EWR,BNA,1.00,3
EV,EWR,BNA,1.00,3
EV,EWR,BNA,1.00,3
EV,EWR,BTV,0.00,2
EV,EWR,BTV,0.00,2
EV,EWR,BTV,0.00,2
EV,EWR,BTV,0.00,2
EV,EWR,BTV,1.00,2
EV,EWR,BTV,1.00,2
EV,CHS,EWR,0.00,3
EV,CHS,EWR,0.00,3
EV,CHS,EWR,0.00,3
EV,CHS,EWR,0.00,3
EV,CHS,EWR,1.00,3
EV,CHS,EWR,1.00,3
EV,CHS,EWR,1.00,3
EV,CHS,EWR,1.00,3
EV,CHS,EWR,1.00,3
EV,CHS,EWR,1.00,3
EV,CHS,EWR,1.00,3
EV,CHS,EWR,1.00,3
EV,EWR,GSP,1.00,3
EV,EWR,GSP,1.00,3
EV,EWR,GSP,0.00,3
EV,EWR,GSP,0.00,3
EV,EWR,GSP,1.00,3
EV,EWR,GSP,1.00,3
EV,EWR,GSP,1.00,3
EV,EWR,GSP,1.00,3
EV,EWR,GSP,1.00,3
EV,EWR,GSP,1.00,3
EV,EWR,GSP,1.00,3
EV,EWR,GSP,1.00,3
EV,EWR,PWM,0.00,2
EV,EWR,PWM,0.00,2
EV,EWR,PWM,0.00,2
EV,EWR,PWM,0.00,2
EV,EWR,PWM,1.00,2
EV,EWR,PWM,1.00,2
EV,EWR,PWM,1.00,2
EV,EWR,ROC,0.00,1
EV,EWR,ROC,0.00,1
EV,EWR,ROC,0.00,1
EV,EWR,ROC,1.00,1
EV,EWR,ROC,1.00,1
EV,EWR,ROC,1.00,1
EV,GSP,EWR,1.00,3
EV,GSP,EWR,1.00,3
EV,GSP,EWR,0.00,3
EV,GSP,EWR,0.00,3
EV,GSP,EWR,1.00,3
EV,GSP,EWR,1.00,3
EV,GSP,EWR,1.00,3
EV,GSP,EWR,1.00,3
EV,GSP,EWR,1.00,3
EV,GSP,EWR,1.00,3
EV,GSP,EWR,1.00,3
EV,GSP,EWR,1.00,3
